"id";"timestamp";"raw_value";"category"
158;"2026-03-09 11:36:32";1.0;0
159;"2026-03-09 11:36:46";1.52;0
160;"2026-03-09 11:36:56";1.08;0
161;"2026-03-09 11:37:53";45.53;2
162;"2026-03-09 11:38:14";2.59;1
163;"2026-03-09 11:38:23";1.04;0
164;"2026-03-09 11:38:43";2.41;1
165;"2026-03-09 11:38:52";1.04;0
166;"2026-03-09 11:39:06";1.53;0
167;"2026-03-09 11:39:20";1.57;0
168;"2026-03-09 11:39:48";4.56;1
169;"2026-03-09 11:40:01";1.55;0
170;"2026-03-09 11:40:13";1.27;0
171;"2026-03-09 11:40:31";2.22;1
172;"2026-03-09 11:41:08";8.81;1
173;"2026-03-09 11:41:19";1.22;0
174;"2026-03-09 11:41:41";2.94;1
175;"2026-03-09 11:42:12";5.32;1
176;"2026-03-09 11:42:25";1.45;0
177;"2026-03-09 11:43:01";8.48;1
178;"2026-03-09 11:43:41";11.64;2
179;"2026-03-09 11:44:00";2.35;1
180;"2026-03-09 11:44:18";2.13;1
181;"2026-03-09 11:44:41";3.12;1
182;"2026-03-09 11:44:53";1.37;0
183;"2026-03-09 11:45:05";1.26;0
184;"2026-03-09 11:45:18";1.54;0
185;"2026-03-09 11:45:35";1.89;0
186;"2026-03-09 11:45:45";1.11;0
187;"2026-03-09 11:45:54";1.07;0
188;"2026-03-09 11:46:10";1.76;0
189;"2026-03-09 11:46:19";1.0;0
190;"2026-03-09 11:46:30";1.27;0
191;"2026-03-09 11:46:41";1.14;0
192;"2026-03-09 11:47:06";3.6;1
193;"2026-03-09 11:47:21";1.76;0
194;"2026-03-09 11:47:39";2.15;1
195;"2026-03-09 11:47:54";1.64;0
196;"2026-03-09 11:48:13";2.33;1
197;"2026-03-09 11:48:24";1.19;0
198;"2026-03-09 11:48:53";4.97;1
199;"2026-03-09 11:49:06";1.46;0
200;"2026-03-09 11:49:23";1.95;0
201;"2026-03-09 11:49:32";1.01;0
202;"2026-03-09 11:49:52";2.44;1
203;"2026-03-09 11:50:19";4.18;1
204;"2026-03-09 11:50:42";3.31;1
205;"2026-03-09 11:50:55";1.4;0
206;"2026-03-09 11:51:05";1.11;0
207;"2026-03-09 11:51:29";3.48;1
208;"2026-03-09 11:52:16";20.66;2
209;"2026-03-09 11:52:31";1.6;0
210;"2026-03-09 11:52:41";1.19;0
211;"2026-03-09 11:53:06";3.57;1
212;"2026-03-09 11:53:26";2.48;1
213;"2026-03-09 11:53:51";3.64;1
214;"2026-03-09 11:54:09";2.08;1
215;"2026-03-09 11:54:32";3.05;1
216;"2026-03-09 11:55:00";4.68;1
217;"2026-03-09 11:55:35";7.74;1
218;"2026-03-09 11:56:02";3.92;1
219;"2026-03-09 11:56:12";1.14;0
220;"2026-03-09 11:56:21";1.0;0
221;"2026-03-09 11:56:30";1.04;0
222;"2026-03-09 11:56:40";1.06;0
223;"2026-03-09 11:56:57";1.97;0
224;"2026-03-09 11:57:08";1.28;0
225;"2026-03-09 11:57:33";3.47;1
226;"2026-03-09 11:58:08";7.62;1
227;"2026-03-09 11:58:41";6.65;1
228;"2026-03-09 11:59:20";11.29;2
229;"2026-03-09 11:59:42";2.86;1
230;"2026-03-09 11:59:53";1.14;0
231;"2026-03-09 12:00:03";1.16;0
232;"2026-03-09 12:00:14";1.17;0
233;"2026-03-09 12:00:25";1.27;0
234;"2026-03-09 12:00:34";1.0;0
235;"2026-03-09 12:00:53";2.28;1
236;"2026-03-09 12:01:04";1.26;0
237;"2026-03-09 12:01:23";2.28;1
238;"2026-03-09 12:01:32";1.01;0
239;"2026-03-09 12:01:45";1.39;0
240;"2026-03-09 12:01:56";1.21;0
241;"2026-03-09 12:02:05";1.0;0
242;"2026-03-09 12:02:14";1.0;0
243;"2026-03-09 12:03:05";28.07;2
244;"2026-03-09 12:03:15";1.19;0
245;"2026-03-09 12:03:25";1.09;0
246;"2026-03-09 12:04:06";12.7;2
247;"2026-03-09 12:04:17";1.24;0
248;"2026-03-09 12:04:42";3.67;1
249;"2026-03-09 12:05:13";5.57;1
250;"2026-03-09 12:05:24";1.24;0
251;"2026-03-09 12:06:08";16.86;2
252;"2026-03-09 12:06:18";1.02;0
253;"2026-03-09 12:06:27";1.0;0
254;"2026-03-09 12:06:36";1.03;0
255;"2026-03-09 12:06:46";1.09;0
256;"2026-03-09 12:07:17";5.48;1
257;"2026-03-09 12:07:34";1.96;0
258;"2026-03-09 12:07:43";1.0;0
259;"2026-03-09 12:07:52";1.01;0
260;"2026-03-09 12:08:03";1.27;0
261;"2026-03-09 12:08:20";1.94;0
262;"2026-03-09 12:08:32";1.29;0
263;"2026-03-09 12:08:45";1.53;0
264;"2026-03-09 12:10:00";184.56;2
265;"2026-03-09 12:10:19";2.37;1
266;"2026-03-09 12:10:32";1.36;0
267;"2026-03-09 12:10:41";1.08;0
268;"2026-03-09 12:11:05";3.25;1
269;"2026-03-09 12:11:45";12.42;2
270;"2026-03-09 12:11:57";1.34;0
271;"2026-03-09 12:12:31";6.87;1
272;"2026-03-09 12:12:58";4.13;1
273;"2026-03-09 12:13:22";3.5;1
274;"2026-03-09 12:13:37";1.69;0
275;"2026-03-09 12:14:03";3.89;1
276;"2026-03-09 12:14:23";2.48;1
277;"2026-03-09 12:14:41";2.06;1
278;"2026-03-09 12:14:50";1.0;0
279;"2026-03-09 12:15:08";2.09;1
280;"2026-03-09 12:15:17";1.03;0
281;"2026-03-09 12:15:56";11.18;2
282;"2026-03-09 12:16:43";19.6;2
283;"2026-03-09 12:17:03";2.54;1
284;"2026-03-09 12:17:35";5.8;1
285;"2026-03-09 12:17:45";1.14;0
286;"2026-03-09 12:17:54";1.0;0
287;"2026-03-09 12:18:13";2.38;1
288;"2026-03-09 12:18:33";2.42;1
289;"2026-03-09 12:18:42";1.04;0
290;"2026-03-09 12:19:11";4.76;1
291;"2026-03-09 12:19:23";1.35;0
292;"2026-03-09 12:19:36";1.5;0
293;"2026-03-09 12:19:47";1.17;0
294;"2026-03-09 12:20:01";1.6;0
295;"2026-03-09 12:20:21";2.57;1
296;"2026-03-09 12:21:00";10.75;2
297;"2026-03-09 12:21:15";1.63;0
298;"2026-03-09 12:21:27";1.44;0
299;"2026-03-09 12:23:08";1428.2;2
300;"2026-03-09 12:23:34";3.76;1
301;"2026-03-09 12:23:49";1.75;0
302;"2026-03-09 12:24:16";4.03;1
303;"2026-03-09 12:24:27";1.29;0
304;"2026-03-09 12:24:42";1.72;0
305;"2026-03-09 12:25:24";14.41;2
306;"2026-03-09 12:25:36";1.35;0
307;"2026-03-09 12:25:58";2.89;1
308;"2026-03-09 12:26:17";2.29;1
309;"2026-03-09 12:26:40";2.9;1
310;"2026-03-09 12:26:49";1.0;0
311;"2026-03-09 12:27:01";1.39;0
312;"2026-03-09 12:27:21";2.5;1
313;"2026-03-09 12:27:37";1.77;0
314;"2026-03-09 12:27:47";1.2;0
315;"2026-03-09 12:28:07";2.4;1
316;"2026-03-09 12:28:16";1.05;0
317;"2026-03-09 12:28:33";1.87;0
318;"2026-03-09 12:28:56";3.26;1
319;"2026-03-09 12:29:13";1.94;0
320;"2026-03-09 12:29:27";1.5;0
321;"2026-03-09 12:29:40";1.52;0
322;"2026-03-09 12:30:19";10.76;2
323;"2026-03-09 12:30:49";5.08;1
324;"2026-03-09 12:31:02";1.47;0
325;"2026-03-09 12:31:18";1.89;0
326;"2026-03-09 12:31:28";1.04;0
327;"2026-03-09 12:31:41";1.53;0
328;"2026-03-09 12:31:51";1.04;0
329;"2026-03-09 12:32:03";1.32;0
330;"2026-03-09 12:32:12";1.0;0
331;"2026-03-09 12:32:31";2.41;1
332;"2026-03-09 12:32:53";2.85;1
333;"2026-03-09 12:33:03";1.04;0
334;"2026-03-09 12:33:19";1.83;0
335;"2026-03-09 12:33:30";1.29;0
336;"2026-03-09 12:33:47";1.86;0
337;"2026-03-09 12:34:36";24.16;2
338;"2026-03-09 12:34:47";1.22;0
339;"2026-03-09 12:34:58";1.28;0
340;"2026-03-09 12:35:08";1.06;0
341;"2026-03-09 12:35:17";1.07;0
342;"2026-03-09 12:35:46";4.82;1
343;"2026-03-09 12:36:08";2.82;1
344;"2026-03-09 12:36:23";1.71;0
345;"2026-03-09 12:36:47";3.27;1
346;"2026-03-09 12:37:14";4.33;1
347;"2026-03-09 12:37:24";1.13;0
348;"2026-03-09 12:37:35";1.23;0
349;"2026-03-09 12:37:58";3.14;1
350;"2026-03-09 12:38:23";3.54;1
351;"2026-03-09 12:38:42";2.33;1
352;"2026-03-09 12:39:12";4.97;1
353;"2026-03-09 12:39:25";1.51;0
354;"2026-03-09 12:39:39";1.58;0
355;"2026-03-09 12:39:52";1.49;0
356;"2026-03-09 12:40:08";1.77;0
357;"2026-03-09 12:40:24";1.87;0
358;"2026-03-09 12:40:46";2.8;1
359;"2026-03-09 12:41:25";10.66;2
360;"2026-03-09 12:41:36";1.28;0
361;"2026-03-09 12:42:11";7.38;1
362;"2026-03-09 12:42:20";1.01;0
363;"2026-03-09 12:42:31";1.27;0
364;"2026-03-09 12:43:00";4.95;1
365;"2026-03-09 12:43:14";1.58;0
366;"2026-03-09 12:43:47";6.39;1
367;"2026-03-09 12:44:35";23.22;2
368;"2026-03-09 12:44:45";1.02;0
369;"2026-03-09 12:44:55";1.14;0
370;"2026-03-09 12:45:24";4.79;1
371;"2026-03-09 12:45:39";1.79;0
372;"2026-03-09 12:45:57";2.09;1
373;"2026-03-09 12:46:12";1.64;0
374;"2026-03-09 12:46:23";1.26;0
375;"2026-03-09 12:46:40";1.96;0
376;"2026-03-09 12:46:57";1.99;0
377;"2026-03-09 12:47:14";1.89;0
378;"2026-03-09 12:47:25";1.29;0
379;"2026-03-09 12:47:47";2.8;1
380;"2026-03-09 12:48:06";2.33;1
381;"2026-03-09 12:48:22";1.84;0
382;"2026-03-09 12:48:56";7.2;1
383;"2026-03-09 12:49:08";1.35;0
384;"2026-03-09 12:49:51";15.27;2
385;"2026-03-09 12:50:40";23.19;2
386;"2026-03-09 12:50:51";1.3;0
387;"2026-03-09 12:51:30";9.75;1
388;"2026-03-09 12:51:50";2.59;1
389;"2026-03-09 12:52:03";1.41;0
390;"2026-03-09 12:52:12";1.07;0
391;"2026-03-09 12:52:31";2.22;1
392;"2026-03-09 12:53:18";20.2;2
393;"2026-03-09 12:53:51";6.59;1
394;"2026-03-09 12:54:02";1.26;0
395;"2026-03-09 12:54:33";5.9;1
396;"2026-03-09 12:54:45";1.27;0
397;"2026-03-09 12:55:03";2.09;1
398;"2026-03-09 12:55:22";2.43;1
399;"2026-03-09 12:55:41";2.17;1
400;"2026-03-09 12:56:38";44.43;2
401;"2026-03-09 12:56:48";1.18;0
402;"2026-03-09 12:57:12";3.26;1
403;"2026-03-09 12:57:25";1.46;0
404;"2026-03-09 12:57:46";2.72;1
405;"2026-03-09 12:58:04";2.12;1
406;"2026-03-09 12:58:51";19.81;2
407;"2026-03-09 12:59:21";5.48;1
408;"2026-03-09 12:59:33";1.32;0
409;"2026-03-09 13:00:03";5.23;1
410;"2026-03-09 13:00:27";3.4;1
411;"2026-03-09 13:00:41";1.5;0
412;"2026-03-09 13:01:08";4.35;1
413;"2026-03-09 13:01:21";1.43;0
414;"2026-03-09 13:02:31";129.35;2
415;"2026-03-09 13:03:15";16.81;2
416;"2026-03-09 13:04:03";21.69;2
417;"2026-03-09 13:04:28";3.73;1
418;"2026-03-09 13:04:42";1.6;0
419;"2026-03-09 13:05:11";4.57;1
420;"2026-03-09 13:05:30";2.31;1
421;"2026-03-09 13:05:56";3.91;1
422;"2026-03-09 13:06:22";3.92;1
423;"2026-03-09 13:06:35";1.49;0
424;"2026-03-09 13:06:59";3.43;1
425;"2026-03-09 13:07:21";2.8;1
426;"2026-03-09 13:07:44";3.17;1
427;"2026-03-09 13:07:57";1.45;0
428;"2026-03-09 13:08:06";1.0;0
429;"2026-03-09 13:08:17";1.23;0
430;"2026-03-09 13:08:26";1.0;0
431;"2026-03-09 13:08:43";1.85;0
432;"2026-03-09 13:08:54";1.32;0
433;"2026-03-09 13:09:09";1.67;0
434;"2026-03-09 13:09:42";6.49;1
435;"2026-03-09 13:09:52";1.16;0
436;"2026-03-09 13:10:05";1.5;0
437;"2026-03-09 13:10:43";9.61;1
438;"2026-03-09 13:10:56";1.4;0
439;"2026-03-09 13:11:05";1.07;0
440;"2026-03-09 13:11:15";1.04;0
441;"2026-03-09 13:11:30";1.75;0
442;"2026-03-09 13:11:42";1.34;0
443;"2026-03-09 13:12:33";28.53;2
444;"2026-03-09 13:12:53";2.46;1
445;"2026-03-09 13:13:17";3.35;1
446;"2026-03-09 13:13:34";1.93;0
447;"2026-03-09 13:14:15";12.82;2
448;"2026-03-09 13:14:24";1.0;0
449;"2026-03-09 13:15:04";12.12;2
450;"2026-03-09 13:15:44";11.05;2
451;"2026-03-09 13:16:17";7.07;1
452;"2026-03-09 13:16:36";2.29;1
453;"2026-03-09 13:16:58";2.78;1
454;"2026-03-09 13:17:12";1.61;0
455;"2026-03-09 13:17:51";10.65;2
456;"2026-03-09 13:18:03";1.31;0
457;"2026-03-09 13:18:13";1.13;0
458;"2026-03-09 13:18:45";5.97;1
459;"2026-03-09 13:18:54";1.0;0
460;"2026-03-09 13:19:19";3.78;1
461;"2026-03-09 13:19:40";2.6;1
462;"2026-03-09 13:20:01";2.76;1
463;"2026-03-09 13:20:12";1.15;0
464;"2026-03-09 13:20:21";1.05;0
465;"2026-03-09 13:20:32";1.25;0
466;"2026-03-09 13:20:46";1.51;0
467;"2026-03-09 13:20:55";1.04;0
468;"2026-03-09 13:21:05";1.08;0
469;"2026-03-09 13:21:24";2.22;1
470;"2026-03-09 13:21:36";1.42;0
471;"2026-03-09 13:21:45";1.03;0
