"id";"timestamp";"raw_value";"category"
173;"2026-03-13 04:28:38";1.41;0
174;"2026-03-13 04:28:50";1.43;0
175;"2026-03-13 04:29:24";6.84;1
176;"2026-03-13 04:30:06";14.85;2
177;"2026-03-13 04:30:24";2.12;1
178;"2026-03-13 04:30:35";1.24;0
179;"2026-03-13 04:30:45";1.11;0
180;"2026-03-13 04:31:02";1.87;0
181;"2026-03-13 04:31:12";1.19;0
182;"2026-03-13 04:31:21";1.0;0
183;"2026-03-13 04:31:34";1.42;0
184;"2026-03-13 04:31:57";3.08;1
185;"2026-03-13 04:32:12";1.72;0
186;"2026-03-13 04:32:28";1.83;0
187;"2026-03-13 04:32:40";1.36;0
188;"2026-03-13 04:32:52";1.31;0
189;"2026-03-13 04:33:01";1.0;0
190;"2026-03-13 04:33:13";1.32;0
191;"2026-03-13 04:33:52";10.89;2
192;"2026-03-13 04:34:20";4.28;1
193;"2026-03-13 04:34:31";1.31;0
194;"2026-03-13 04:35:11";11.83;2
195;"2026-03-13 04:35:42";5.79;1
196;"2026-03-13 04:35:57";1.7;0
197;"2026-03-13 04:36:36";9.87;1
198;"2026-03-13 04:36:45";1.0;0
199;"2026-03-13 04:37:32";20.28;2
200;"2026-03-13 04:38:05";6.53;1
201;"2026-03-13 04:38:23";2.2;1
202;"2026-03-13 04:38:57";7.01;1
203;"2026-03-13 04:39:08";1.27;0
204;"2026-03-13 04:39:40";5.89;1
205;"2026-03-13 04:40:04";3.62;1
206;"2026-03-13 04:40:17";1.39;0
207;"2026-03-13 04:40:27";1.14;0
208;"2026-03-13 04:40:36";1.03;0
209;"2026-03-13 04:40:53";1.94;0
210;"2026-03-13 04:41:07";1.58;0
211;"2026-03-13 04:41:40";6.43;1
212;"2026-03-13 04:42:09";4.96;1
213;"2026-03-13 04:42:22";1.48;0
214;"2026-03-13 04:42:35";1.37;0
215;"2026-03-13 04:42:48";1.54;0
216;"2026-03-13 04:43:08";2.39;1
217;"2026-03-13 04:43:36";4.73;1
218;"2026-03-13 04:43:46";1.0;0
219;"2026-03-13 04:44:10";3.53;1
220;"2026-03-13 04:44:45";7.66;1
221;"2026-03-13 04:44:56";1.15;0
222;"2026-03-13 04:45:45";24.22;2
223;"2026-03-13 04:45:58";1.52;0
224;"2026-03-13 04:46:14";1.84;0
225;"2026-03-13 04:46:29";1.67;0
226;"2026-03-13 04:46:40";1.21;0
227;"2026-03-13 04:46:52";1.36;0
228;"2026-03-13 04:47:02";1.11;0
229;"2026-03-13 04:47:15";1.53;0
230;"2026-03-13 04:47:52";8.97;1
231;"2026-03-13 04:48:11";2.25;1
232;"2026-03-13 04:48:21";1.08;0
233;"2026-03-13 04:48:42";2.79;1
234;"2026-03-13 04:49:08";3.79;1
235;"2026-03-13 04:49:22";1.64;0
236;"2026-03-13 04:49:43";2.62;1
237;"2026-03-13 04:49:56";1.49;0
238;"2026-03-13 04:50:05";1.0;0
239;"2026-03-13 04:50:18";1.4;0
240;"2026-03-13 04:50:49";5.61;1
241;"2026-03-13 04:51:16";4.31;1
242;"2026-03-13 04:51:25";1.0;0
243;"2026-03-13 04:51:34";1.0;0
244;"2026-03-13 04:51:49";1.66;0
245;"2026-03-13 04:52:04";1.72;0
246;"2026-03-13 04:52:14";1.03;0
247;"2026-03-13 04:52:25";1.31;0
248;"2026-03-13 04:52:44";2.21;1
249;"2026-03-13 04:52:54";1.11;0
250;"2026-03-13 04:53:04";1.18;0
251;"2026-03-13 04:53:14";1.05;0
252;"2026-03-13 04:53:36";2.81;1
253;"2026-03-13 04:53:48";1.4;0
254;"2026-03-13 04:53:59";1.18;0
255;"2026-03-13 04:54:08";1.04;0
256;"2026-03-13 04:54:29";2.67;1
257;"2026-03-13 04:54:40";1.19;0
258;"2026-03-13 04:54:49";1.1;0
259;"2026-03-13 04:54:59";1.0;0
260;"2026-03-13 04:55:08";1.05;0
261;"2026-03-13 04:55:18";1.05;0
262;"2026-03-13 04:55:45";4.41;1
263;"2026-03-13 04:55:57";1.32;0
264;"2026-03-13 04:56:32";7.58;1
265;"2026-03-13 04:57:02";5.22;1
266;"2026-03-13 04:57:21";2.39;1
267;"2026-03-13 04:57:31";1.02;0
268;"2026-03-13 04:57:42";1.28;0
269;"2026-03-13 04:58:07";3.47;1
270;"2026-03-13 04:58:32";3.87;1
271;"2026-03-13 04:58:43";1.12;0
272;"2026-03-13 04:58:54";1.25;0
273;"2026-03-13 04:59:08";1.65;0
274;"2026-03-13 04:59:41";6.75;1
275;"2026-03-13 04:59:55";1.48;0
276;"2026-03-13 05:00:04";1.0;0
277;"2026-03-13 05:00:15";1.28;0
278;"2026-03-13 05:00:26";1.24;0
279;"2026-03-13 05:00:53";4.13;1
280;"2026-03-13 05:01:03";1.12;0
281;"2026-03-13 05:01:15";1.38;0
282;"2026-03-13 05:01:26";1.19;0
283;"2026-03-13 05:01:56";5.06;1
284;"2026-03-13 05:02:15";2.39;1
285;"2026-03-13 05:02:36";2.67;1
286;"2026-03-13 05:02:47";1.16;0
287;"2026-03-13 05:02:56";1.0;0
288;"2026-03-13 05:03:12";1.9;0
289;"2026-03-13 05:03:35";3.07;1
290;"2026-03-13 05:03:45";1.08;0
291;"2026-03-13 05:03:55";1.12;0
292;"2026-03-13 05:04:04";1.0;0
293;"2026-03-13 05:04:27";3.09;1
294;"2026-03-13 05:04:36";1.0;0
295;"2026-03-13 05:05:10";6.99;1
296;"2026-03-13 05:05:19";1.03;0
297;"2026-03-13 05:05:31";1.31;0
298;"2026-03-13 05:05:56";3.73;1
299;"2026-03-13 05:06:21";3.62;1
300;"2026-03-13 05:06:35";1.59;0
301;"2026-03-13 05:06:45";1.04;0
302;"2026-03-13 05:06:57";1.35;0
303;"2026-03-13 05:07:19";2.82;1
304;"2026-03-13 05:07:34";1.72;0
305;"2026-03-13 05:07:47";1.45;0
306;"2026-03-13 05:07:57";1.21;0
307;"2026-03-13 05:08:21";3.25;1
308;"2026-03-13 05:08:32";1.23;0
309;"2026-03-13 05:08:54";2.92;1
310;"2026-03-13 05:10:16";305.48;2
311;"2026-03-13 05:10:56";12.12;2
312;"2026-03-13 05:11:19";3.0;1
313;"2026-03-13 05:12:11";29.37;2
314;"2026-03-13 05:12:36";3.65;1
315;"2026-03-13 05:12:46";1.18;0
316;"2026-03-13 05:13:22";7.92;1
317;"2026-03-13 05:13:33";1.31;0
318;"2026-03-13 05:13:59";3.91;1
319;"2026-03-13 05:14:10";1.2;0
320;"2026-03-13 05:14:24";1.59;0
321;"2026-03-13 05:14:43";2.25;1
322;"2026-03-13 05:15:26";15.31;2
323;"2026-03-13 05:15:35";1.0;0
324;"2026-03-13 05:15:56";2.72;1
325;"2026-03-13 05:16:11";1.73;0
326;"2026-03-13 05:16:30";2.14;1
327;"2026-03-13 05:16:43";1.53;0
328;"2026-03-13 05:16:52";1.04;0
329;"2026-03-13 05:17:07";1.69;0
330;"2026-03-13 05:17:26";2.18;1
331;"2026-03-13 05:17:38";1.33;0
332;"2026-03-13 05:17:49";1.24;0
333;"2026-03-13 05:18:10";2.73;1
334;"2026-03-13 05:18:31";2.63;1
335;"2026-03-13 05:19:06";7.84;1
336;"2026-03-13 05:19:18";1.31;0
337;"2026-03-13 05:19:29";1.26;0
338;"2026-03-13 05:19:42";1.44;0
339;"2026-03-13 05:20:21";11.24;2
340;"2026-03-13 05:20:35";1.53;0
341;"2026-03-13 05:20:44";1.07;0
342;"2026-03-13 05:21:15";5.45;1
343;"2026-03-13 05:22:00";17.49;2
344;"2026-03-13 05:22:21";2.78;1
345;"2026-03-13 05:22:47";3.88;1
346;"2026-03-13 05:22:57";1.08;0
347;"2026-03-13 05:23:06";1.0;0
348;"2026-03-13 05:23:18";1.36;0
349;"2026-03-13 05:23:34";1.8;0
350;"2026-03-13 05:23:57";3.17;1
351;"2026-03-13 05:24:24";4.03;1
352;"2026-03-13 05:24:36";1.42;0
353;"2026-03-13 05:24:50";1.62;0
354;"2026-03-13 05:25:24";7.11;1
355;"2026-03-13 05:25:34";1.05;0
356;"2026-03-13 05:25:49";1.74;0
357;"2026-03-13 05:26:01";1.3;0
358;"2026-03-13 05:26:17";1.81;0
359;"2026-03-13 05:26:47";5.48;1
360;"2026-03-13 05:27:00";1.48;0
361;"2026-03-13 05:27:16";1.84;0
362;"2026-03-13 05:27:40";3.23;1
363;"2026-03-13 05:28:16";8.13;1
364;"2026-03-13 05:28:29";1.48;0
365;"2026-03-13 05:28:38";1.08;0
366;"2026-03-13 05:29:27";23.86;2
367;"2026-03-13 05:30:06";10.4;2
368;"2026-03-13 05:30:55";24.76;2
369;"2026-03-13 05:31:05";1.06;0
370;"2026-03-13 05:31:23";2.22;1
371;"2026-03-13 05:31:33";1.0;0
372;"2026-03-13 05:32:14";14.07;2
373;"2026-03-13 05:32:40";3.88;1
374;"2026-03-13 05:32:51";1.13;0
375;"2026-03-13 05:33:22";5.69;1
376;"2026-03-13 05:33:40";2.2;1
377;"2026-03-13 05:34:02";2.89;1
378;"2026-03-13 05:34:55";32.3;2
379;"2026-03-13 05:35:05";1.04;0
380;"2026-03-13 05:35:16";1.3;0
381;"2026-03-13 05:35:40";3.2;1
382;"2026-03-13 05:35:50";1.12;0
383;"2026-03-13 05:36:03";1.55;0
384;"2026-03-13 05:36:26";3.01;1
385;"2026-03-13 05:36:39";1.43;0
386;"2026-03-13 05:36:50";1.26;0
387;"2026-03-13 05:37:18";4.41;1
388;"2026-03-13 05:37:52";7.26;1
389;"2026-03-13 05:38:23";5.47;1
390;"2026-03-13 05:38:32";1.05;0
391;"2026-03-13 05:38:45";1.43;0
392;"2026-03-13 05:39:30";17.73;2
393;"2026-03-13 05:39:45";1.8;0
394;"2026-03-13 05:40:01";1.83;0
395;"2026-03-13 05:40:14";1.45;0
396;"2026-03-13 05:40:23";1.01;0
397;"2026-03-13 05:40:48";3.45;1
398;"2026-03-13 05:41:16";4.57;1
399;"2026-03-13 05:41:41";3.55;1
400;"2026-03-13 05:41:52";1.31;0
401;"2026-03-13 05:42:02";1.06;0
402;"2026-03-13 05:42:13";1.28;0
403;"2026-03-13 05:42:40";4.0;1
404;"2026-03-13 05:42:49";1.02;0
405;"2026-03-13 05:43:04";1.72;0
406;"2026-03-13 05:43:17";1.43;0
407;"2026-03-13 05:43:36";2.37;1
408;"2026-03-13 05:43:46";1.07;0
409;"2026-03-13 05:44:04";2.05;1
410;"2026-03-13 05:44:22";2.15;1
411;"2026-03-13 05:45:06";16.83;2
412;"2026-03-13 05:45:31";3.55;1
413;"2026-03-13 05:45:41";1.21;0
414;"2026-03-13 05:46:02";2.61;1
415;"2026-03-13 05:46:24";2.77;1
416;"2026-03-13 05:46:37";1.56;0
417;"2026-03-13 05:46:49";1.31;0
418;"2026-03-13 05:47:00";1.2;0
419;"2026-03-13 05:47:20";2.49;1
420;"2026-03-13 05:47:30";1.16;0
421;"2026-03-13 05:47:46";1.8;0
422;"2026-03-13 05:47:55";1.0;0
423;"2026-03-13 05:48:04";1.0;0
424;"2026-03-13 05:48:53";24.19;2
425;"2026-03-13 05:49:12";2.36;1
426;"2026-03-13 05:49:22";1.04;0
427;"2026-03-13 05:49:31";1.0;0
428;"2026-03-13 05:49:48";1.94;0
429;"2026-03-13 05:49:58";1.06;0
430;"2026-03-13 05:50:34";8.16;1
431;"2026-03-13 05:51:05";5.86;1
432;"2026-03-13 05:51:44";11.36;2
433;"2026-03-13 05:52:06";2.77;1
434;"2026-03-13 05:52:16";1.06;0
435;"2026-03-13 05:52:43";4.23;1
436;"2026-03-13 05:52:55";1.38;0
437;"2026-03-13 05:53:15";2.47;1
438;"2026-03-13 05:53:33";2.1;1
439;"2026-03-13 05:53:54";2.8;1
440;"2026-03-13 05:54:07";1.38;0
441;"2026-03-13 05:54:19";1.32;0
442;"2026-03-13 05:54:47";4.79;1
443;"2026-03-13 05:54:59";1.31;0
444;"2026-03-13 05:55:08";1.01;0
445;"2026-03-13 05:55:26";2.01;1
446;"2026-03-13 05:55:35";1.09;0
447;"2026-03-13 05:55:56";2.68;1
448;"2026-03-13 05:56:13";1.89;0
449;"2026-03-13 05:56:26";1.5;0
450;"2026-03-13 05:56:57";5.52;1
451;"2026-03-13 05:57:15";2.08;1
452;"2026-03-13 05:57:53";10.45;2
453;"2026-03-13 05:58:10";1.84;0
454;"2026-03-13 05:58:20";1.12;0
455;"2026-03-13 05:58:31";1.22;0
456;"2026-03-13 05:58:44";1.5;0
457;"2026-03-13 05:58:58";1.59;0
458;"2026-03-13 05:59:17";2.26;1
459;"2026-03-13 05:59:54";9.22;1
460;"2026-03-13 06:00:04";1.06;0
461;"2026-03-13 06:00:22";2.22;1
462;"2026-03-13 06:00:43";2.65;1
463;"2026-03-13 06:00:55";1.41;0
464;"2026-03-13 06:01:15";2.36;1
465;"2026-03-13 06:01:29";1.62;0
466;"2026-03-13 06:01:58";4.92;1
467;"2026-03-13 06:02:20";2.9;1
468;"2026-03-13 06:02:35";1.68;0
469;"2026-03-13 06:02:47";1.37;0
470;"2026-03-13 06:03:02";1.68;0
471;"2026-03-13 06:03:35";6.78;1
472;"2026-03-13 06:03:50";1.67;0
473;"2026-03-13 06:03:59";1.01;0
474;"2026-03-13 06:04:12";1.46;0
475;"2026-03-13 06:05:04";30.18;2
476;"2026-03-13 06:05:19";1.71;0
477;"2026-03-13 06:05:31";1.36;0
478;"2026-03-13 06:05:52";2.69;1
479;"2026-03-13 06:06:01";1.0;0
480;"2026-03-13 06:06:11";1.06;0
481;"2026-03-13 06:06:49";9.5;1
482;"2026-03-13 06:07:25";8.49;1
483;"2026-03-13 06:07:44";2.26;1
484;"2026-03-13 06:07:56";1.38;0
485;"2026-03-13 06:08:18";2.82;1
486;"2026-03-13 06:08:44";4.03;1
487;"2026-03-13 06:08:57";1.41;0
488;"2026-03-13 06:09:06";1.0;0
489;"2026-03-13 06:09:29";3.17;1
490;"2026-03-13 06:09:46";1.92;0
491;"2026-03-13 06:09:56";1.12;0
492;"2026-03-13 06:10:17";2.72;1
493;"2026-03-13 06:10:31";1.56;0
494;"2026-03-13 06:11:01";5.3;1
495;"2026-03-13 06:11:26";3.64;1
496;"2026-03-13 06:11:40";1.6;0
497;"2026-03-13 06:11:51";1.18;0
498;"2026-03-13 06:12:30";10.1;2
499;"2026-03-13 06:12:53";3.26;1
500;"2026-03-13 06:13:29";7.82;1
501;"2026-03-13 06:13:48";2.39;1
502;"2026-03-13 06:14:04";1.78;0
503;"2026-03-13 06:14:22";2.14;1
504;"2026-03-13 06:14:33";1.28;0
505;"2026-03-13 06:14:50";1.91;0
506;"2026-03-13 06:15:00";1.12;0
507;"2026-03-13 06:15:25";3.65;1
508;"2026-03-13 06:16:25";56.19;2
509;"2026-03-13 06:16:34";1.04;0
510;"2026-03-13 06:16:54";2.47;1
511;"2026-03-13 06:17:18";3.18;1
512;"2026-03-13 06:17:31";1.47;0
513;"2026-03-13 06:17:40";1.0;0
514;"2026-03-13 06:17:52";1.34;0
515;"2026-03-13 06:18:04";1.32;0
516;"2026-03-13 06:18:24";2.64;1
517;"2026-03-13 06:18:55";5.43;1
518;"2026-03-13 06:19:08";1.44;0
519;"2026-03-13 06:19:38";5.63;1
520;"2026-03-13 06:19:51";1.4;0
521;"2026-03-13 06:20:10";2.27;1
522;"2026-03-13 06:20:24";1.57;0
523;"2026-03-13 06:20:47";3.24;1
524;"2026-03-13 06:21:04";1.94;0
525;"2026-03-13 06:21:34";5.0;1
526;"2026-03-13 06:21:44";1.2;0
527;"2026-03-13 06:21:57";1.43;0
528;"2026-03-13 06:22:09";1.4;0
529;"2026-03-13 06:22:40";5.65;1
530;"2026-03-13 06:22:52";1.27;0
531;"2026-03-13 06:23:02";1.09;0
532;"2026-03-13 06:23:26";3.51;1
533;"2026-03-13 06:23:37";1.17;0
534;"2026-03-13 06:23:46";1.06;0
535;"2026-03-13 06:24:10";3.32;1
536;"2026-03-13 06:24:22";1.4;0
537;"2026-03-13 06:24:50";4.46;1
538;"2026-03-13 06:24:59";1.0;0
539;"2026-03-13 06:25:25";3.91;1
540;"2026-03-13 06:26:08";15.29;2
541;"2026-03-13 06:26:33";3.4;1
542;"2026-03-13 06:26:50";2.05;1
543;"2026-03-13 06:27:19";4.73;1
544;"2026-03-13 06:27:28";1.0;0
545;"2026-03-13 06:27:37";1.0;0
546;"2026-03-13 06:27:58";2.7;1
547;"2026-03-13 06:28:14";1.81;0
548;"2026-03-13 06:28:29";1.68;0
549;"2026-03-13 06:28:38";1.0;0
550;"2026-03-13 06:28:54";1.77;0
551;"2026-03-13 06:29:13";2.29;1
552;"2026-03-13 06:29:25";1.45;0
553;"2026-03-13 06:29:39";1.53;0
554;"2026-03-13 06:29:52";1.51;0
555;"2026-03-13 06:30:02";1.05;0
556;"2026-03-13 06:30:23";2.69;1
557;"2026-03-13 06:30:34";1.3;0
558;"2026-03-13 06:30:47";1.39;0
559;"2026-03-13 06:31:09";2.83;1
560;"2026-03-13 06:31:18";1.1;0
561;"2026-03-13 06:31:28";1.06;0
562;"2026-03-13 06:31:38";1.12;0
563;"2026-03-13 06:31:57";2.27;1
564;"2026-03-13 06:32:11";1.58;0
565;"2026-03-13 06:32:31";2.52;1
566;"2026-03-13 06:32:51";2.45;1
567;"2026-03-13 06:33:01";1.09;0
568;"2026-03-13 06:33:11";1.11;0
569;"2026-03-13 06:33:33";2.95;1
570;"2026-03-13 06:33:48";1.64;0
571;"2026-03-13 06:34:07";2.43;1
572;"2026-03-13 06:34:21";1.51;0
573;"2026-03-13 06:34:43";3.02;1
574;"2026-03-13 06:35:15";5.82;1
575;"2026-03-13 06:35:24";1.04;0
576;"2026-03-13 06:35:37";1.45;0
577;"2026-03-13 06:36:20";15.81;2
578;"2026-03-13 06:36:34";1.49;0
579;"2026-03-13 06:36:58";3.49;1
580;"2026-03-13 06:37:34";8.0;1
581;"2026-03-13 06:37:43";1.0;0
582;"2026-03-13 06:38:10";4.19;1
583;"2026-03-13 06:38:23";1.51;0
584;"2026-03-13 06:38:34";1.23;0
585;"2026-03-13 06:38:49";1.74;0
586;"2026-03-13 06:39:03";1.59;0
587;"2026-03-13 06:39:17";1.5;0
588;"2026-03-13 06:39:33";1.87;0
589;"2026-03-13 06:39:42";1.0;0
590;"2026-03-13 06:41:02";267.99;2
591;"2026-03-13 06:41:13";1.21;0
592;"2026-03-13 06:41:39";4.16;1
593;"2026-03-13 06:41:55";1.75;0
594;"2026-03-13 06:42:07";1.31;0
595;"2026-03-13 06:42:22";1.73;0
596;"2026-03-13 06:42:40";2.25;1
597;"2026-03-13 06:42:50";1.09;0
598;"2026-03-13 06:43:15";3.5;1
599;"2026-03-13 06:43:33";2.19;1
600;"2026-03-13 06:44:05";6.23;1
601;"2026-03-13 06:44:29";3.23;1
602;"2026-03-13 06:44:43";1.58;0
603;"2026-03-13 06:45:08";3.63;1
604;"2026-03-13 06:45:41";6.83;1
605;"2026-03-13 06:46:27";18.61;2
606;"2026-03-13 06:46:50";3.07;1
607;"2026-03-13 06:47:09";2.37;1
608;"2026-03-13 06:48:04";37.78;2
609;"2026-03-13 06:48:29";3.76;1
610;"2026-03-13 06:48:47";2.04;1
611;"2026-03-13 06:48:56";1.0;0
612;"2026-03-13 06:49:15";2.15;1
613;"2026-03-13 06:49:50";7.95;1
614;"2026-03-13 06:50:09";2.34;1
615;"2026-03-13 06:50:25";1.76;0
616;"2026-03-13 06:50:34";1.0;0
617;"2026-03-13 06:50:53";2.31;1
618;"2026-03-13 06:51:11";2.1;1
619;"2026-03-13 06:51:20";1.0;0
620;"2026-03-13 06:51:43";3.04;1
621;"2026-03-13 06:52:00";1.93;0
622;"2026-03-13 06:52:10";1.12;0
623;"2026-03-13 06:52:20";1.14;0
624;"2026-03-13 06:52:42";2.89;1
625;"2026-03-13 06:53:59";220.12;2
626;"2026-03-13 06:54:20";2.67;1
627;"2026-03-13 06:54:46";3.98;1
628;"2026-03-13 06:55:02";1.82;0
629;"2026-03-13 06:55:21";2.25;1
630;"2026-03-13 06:55:32";1.23;0
631;"2026-03-13 06:56:00";4.47;1
632;"2026-03-13 06:56:10";1.15;0
633;"2026-03-13 06:56:21";1.18;0
634;"2026-03-13 06:56:49";4.59;1
